0 0.05 0.1 0.15 0.2 0.25 0.3 0.35 0.4 0.45 0.5 0.55 0.6 0.65 0.7 0.75 0.8 0.85 0.9 0.95 1 1.05 1.1 1.15 1.2 1.25 1.3 1.35 1.4 1.45 1.5 1.55 1.6 1.65 1.7 1.75 1.8 1.85 1.9 1.95
0 0.482484796703021 0.0690556365281198 0.0587023169322008 0.0466904558476152 0.0362366185857164 0.0259838166557773 0.0215610393526662 0.0265366638186661 0.0284967583052722 0.0272402874805247 0.0230688043423632 0.0192993918681208 0.0151279087299593 0.0131678142433533 0.012816002412424 0.00944866060210082 0.00829270744333317 0.00683520128662612 0.00623209529074735 0.00552847162888878 0.0050258832989898 0.00386993014022214 0.00326682414434337 0.0025129416494949 0.0025129416494949 0.00175905915464643 0.00120621199175755 0.00165854148866663 0.00180931798763633 0.00175905915464643 0.00140724732371714 0.00160828265567674 0.00206061215258582 0.00175905915464643 0.00140724732371714 0.00105543549278786 0.00110569432577776 0.00105543549278786 0.000804141327838368 0.0195506860330703
0.05 0.489068703824697 0.0770467909735136 0.0593054229280796 0.0459868321857566 0.0343770417650902 0.0238226868372116 0.0252299341609288 0.0298034879630095 0.0273910639794944 0.0266874403176358 0.0215107805196763 0.0172890385485249 0.0145750615670704 0.0131175554103634 0.0102025430969493 0.00879529577323214 0.00728753078353521 0.00638287178971704 0.00628235412373725 0.0050761421319797 0.00351811830929286 0.00331708297733327 0.00286475348042418 0.00206061215258582 0.00155802382268684 0.00155802382268684 0.00206061215258582 0.00180931798763633 0.00130672965773735 0.00185957682062623 0.00221138865155551 0.00206061215258582 0.00130672965773735 0.00100517665979796 0.00130672965773735 0.00105543549278786 0.000954917826808061 0.000904658993818164 0.000552847162888878 0.0174900738804845
0.1 0.497210634769061 0.0832788862642609 0.0592551640950897 0.0449816555259587 0.0314620294516761 0.0235211338392723 0.029049605468161 0.0307584057898176 0.0296527114640398 0.0248278634970096 0.0188973212042016 0.015781273558828 0.0140222144041815 0.0111072020907675 0.0100517665979796 0.0075388249484847 0.00673468362064633 0.00663416595466653 0.0050761421319797 0.00381967130723225 0.00336734181032316 0.00276423581444439 0.00196009448660602 0.00135698849072725 0.00221138865155551 0.00201035331959592 0.00175905915464643 0.00165854148866663 0.002462682816505 0.00216112981856561 0.00145750615670704 0.00125647082474745 0.00135698849072725 0.000954917826808061 0.00130672965773735 0.000653364828868674 0.000804141327838368 0.000351811830929286 0.000452329496909082 0.0160325677237775
0.15 0.50736291903302 0.0874001105694326 0.05910438759612 0.0427200080414133 0.0292003819671307 0.0262853696537166 0.0329697944413731 0.0305071116248681 0.0287983113032115 0.0217620746846258 0.0173895562145047 0.0150273910639795 0.0129165200784038 0.010855907925818 0.00854400160828266 0.00708649545157561 0.00703623661858572 0.00522691863094939 0.00386993014022214 0.00361863597527265 0.00276423581444439 0.00185957682062623 0.00160828265567674 0.0024124239835151 0.00216112981856561 0.00160828265567674 0.00281449464743429 0.00211087098557571 0.00190983565361612 0.00120621199175755 0.00140724732371714 0.00115595315876765 0.00125647082474745 0.000552847162888878 0.00075388249484847 0.00050258832989898 0.000351811830929286 0.000100517665979796 0.000201035331959592 0.0155802382268684
0.2 0.517716238628939 0.0894104638890285 0.059606975926019 0.0410614665527466 0.0259838166557773 0.0307081469568277 0.0344273005980801 0.0315625471176559 0.0266371814846459 0.0202543096949289 0.0160828265567674 0.01477609689903 0.0116600492536563 0.00934814293612102 0.00819218977735337 0.00698597778559582 0.00593054229280796 0.00407096547218174 0.00381967130723225 0.0025129416494949 0.00211087098557571 0.00185957682062623 0.0025129416494949 0.00206061215258582 0.0025129416494949 0.0025632004824848 0.00206061215258582 0.00155802382268684 0.00145750615670704 0.00120621199175755 0.00140724732371714 0.00075388249484847 0.000603105995878776 0.00050258832989898 0.00025129416494949 0.000150776498969694 0.000402070663919184 0.00050258832989898 0.000301552997939388 0.0144745439010906
0.25 0.527918781725888 0.0925767703673921 0.058149469769312 0.0381464542393326 0.0273408051465045 0.0354324772578781 0.0332210886063226 0.0318641001155953 0.0241744986681409 0.0182942152083229 0.0168869678846057 0.0126149670804644 0.0105040960948887 0.00859426044127255 0.00779011911343419 0.00658390712167663 0.00412122430517163 0.00427200080414133 0.00261345931547469 0.00196009448660602 0.00216112981856561 0.00271397698145449 0.00196009448660602 0.00331708297733327 0.00216112981856561 0.00216112981856561 0.00145750615670704 0.00145750615670704 0.00150776498969694 0.000804141327838368 0.000703623661858572 0.00050258832989898 0.00025129416494949 0.000351811830929286 0.000452329496909082 0.000452329496909082 0.000100517665979796 0.000351811830929286 0.000452329496909082 0.0136201437402624
0.3 0.540332713474393 0.0914710760416143 0.0580992109363221 0.0353319595918983 0.0309594411217772 0.0367894657486053 0.0345278182640599 0.0291501231341408 0.0220133688495753 0.0171382620495552 0.0158315323918179 0.0122631552495351 0.00985073126602 0.00814193094436347 0.0074383072825049 0.00462381263507061 0.00447303613610092 0.00261345931547469 0.00216112981856561 0.0023621651505252 0.00281449464743429 0.0025632004824848 0.00301552997939388 0.00266371814846459 0.00160828265567674 0.00185957682062623 0.00115595315876765 0.00135698849072725 0.000703623661858572 0.000603105995878776 0.000301552997939388 0.000452329496909082 0.00050258832989898 0.000301552997939388 0.000150776498969694 0.000603105995878776 0.000351811830929286 0.000603105995878776 0.000804141327838368 0.0120118610845856
0.35 0.552093280394029 0.0918731467055335 0.0559883399507463 0.0326179826104438 0.0347288535960195 0.0382972307383023 0.0349298889279791 0.0271397698145449 0.020204050861939 0.0179424033773936 0.0136201437402624 0.0112579785897371 0.00874503694024225 0.00844348394230286 0.0050761421319797 0.00517665979795949 0.00266371814846459 0.0025129416494949 0.00226164748454541 0.00326682414434337 0.00291501231341408 0.00276423581444439 0.00276423581444439 0.00160828265567674 0.00170880032165653 0.00150776498969694 0.000954917826808061 0.000552847162888878 0.000603105995878776 0.000402070663919184 0.000552847162888878 0.000351811830929286 0.00025129416494949 0.00050258832989898 0.000452329496909082 0.000804141327838368 0.000854400160828266 0.00100517665979796 0.00075388249484847 0.00985073126602
0.4 0.562748152987888 0.0927275468663618 0.0537266924662009 0.0323164296125044 0.0398049957279992 0.0381464542393326 0.0336734181032316 0.0241744986681409 0.0188470623712117 0.0170880032165653 0.0133688495753129 0.00959943710107051 0.00934814293612102 0.00623209529074735 0.00532743629692919 0.00331708297733327 0.00266371814846459 0.00226164748454541 0.00346785947630296 0.00321656531135347 0.00316630647836357 0.0025632004824848 0.00175905915464643 0.00150776498969694 0.00150776498969694 0.000854400160828266 0.000603105995878776 0.000402070663919184 0.000603105995878776 0.00050258832989898 0.000301552997939388 0.000552847162888878 0.00050258832989898 0.000804141327838368 0.00105543549278786 0.000904658993818164 0.000804141327838368 0.000603105995878776 0.000703623661858572 0.00824244861034327
